PR Number,Title,State,URL,Created At,Merged At
255,fix: streamlit base url,closed,,2023-10-03T06:07:58Z,2023-10-03T06:15:23Z
253,refactor: use shadcn components,closed,,2023-09-30T02:39:15Z,2023-09-30T07:21:19Z
251,chore: bump to v0.3.8a2,closed,,2023-09-28T14:10:10Z,2023-09-28T14:20:13Z
250,chore: lazy load gw_dsl_parser module,closed,,2023-09-28T13:54:30Z,2023-09-28T14:07:43Z
249,fix: DatabaseDataParser parse sub_query,closed,,2023-09-28T05:47:52Z,2023-09-28T09:24:36Z
246,fix: DatabaseDataParser format_sql,closed,,2023-09-27T03:28:22Z,2023-09-27T03:48:29Z
245,fix: fix date feature bugs,closed,,2023-09-27T01:56:56Z,2023-09-27T02:20:55Z
244,fix: temporary fix for sqlglot conversion error,closed,,2023-09-26T13:39:16Z,2023-09-26T13:54:42Z
243,fix: communication is not established when render geo chart,closed,,2023-09-26T07:09:01Z,2023-09-26T12:55:46Z
241,fix: format sql in database parser,closed,,2023-09-25T14:19:12Z,2023-09-25T15:12:45Z
238,chore: add new optional dependency,closed,,2023-09-23T00:08:08Z,2023-09-23T01:10:40Z
237,fix: snowflake connection data types,closed,,2023-09-22T23:24:57Z,2023-09-22T23:55:13Z
236,fix: missing error cases for temporal type infer,closed,,2023-09-22T19:37:03Z,None
235,chore: bump to v0.3.7,closed,,2023-09-22T08:57:52Z,2023-09-22T08:58:06Z
234,chore: bump to v0.3.7a5,closed,,2023-09-22T08:33:08Z,2023-09-22T08:40:15Z
233,feat: support database connector,closed,,2023-09-22T08:17:19Z,2023-09-22T08:30:37Z
231,chore: bump to v0.3.7a2,closed,,2023-09-20T15:37:31Z,2023-09-20T15:37:49Z
230,chore: bump to v0.3.7a1,closed,,2023-09-20T15:05:25Z,2023-09-20T15:12:15Z
229,chore: bump to v0.3.7a0,closed,,2023-09-20T12:57:07Z,2023-09-20T13:04:21Z
228,feat: support communications on streamlit,closed,,2023-09-20T12:37:22Z,2023-09-20T12:48:52Z
227,feat: remove format temporal field,closed,,2023-09-20T12:18:17Z,2023-09-20T12:25:11Z
226,doc: update readme,closed,,2023-09-15T15:38:52Z,2023-09-15T15:38:59Z
