PR Number,Title,State,URL,Created At,Merged At
25673,[hotfix] [docs]Fix miss semicolon on SELECT & WHERE clause example sql,open,,2024-11-22T03:04:25Z,None
25672,[FLINK-36769] support fury serializer for pyflink,open,,2024-11-21T13:46:34Z,None
25671,[FLINK-36764] Add checkpoint type and unaligned flag to the checkpoint trace,closed,,2024-11-21T09:18:01Z,2024-11-27T10:47:53Z
25670,[FLINK-36739] [WebFrontend] Update the NodeJS to v22.11.0 (LTS),closed,,2024-11-20T09:58:04Z,2024-12-02T09:49:44Z
25669,[hotfix] [docs] Update table environment variable name in common.md,open,,2024-11-20T09:49:09Z,None
25668,[hotfix] Use Tag to replace some incorrectly used Category annotation for skipping adaptvie-scheduler test,closed,,2024-11-19T06:24:55Z,2024-11-19T11:02:24Z
25667,[FLINK-36745][docs] Make FixedSizeSplitFetcherManager and FixedFetcherSizeSourceReader examples match Flink 2.0-preview API,closed,,2024-11-18T18:38:38Z,2024-12-10T10:48:33Z
25666,fix: class-loading-issue,open,,2024-11-18T17:13:06Z,None
25665,[FLINK-36704] Update TypeInference with StaticArgument and StateTypeStrategy,closed,,2024-11-18T11:45:51Z,2024-11-25T15:09:47Z
25664,Event latency does not equal window triggering,open,,2024-11-18T06:25:25Z,None
25663,fix:Event latency does not equal window triggering,closed,,2024-11-18T02:44:24Z,None
25662,[hotfix] Log batch size in FlinkS3FileSystem instead of total,closed,,2024-11-15T14:07:19Z,2024-11-19T08:28:19Z
25661,[FLINK-36455] Sinks retry synchronously [1.20],closed,,2024-11-15T10:23:43Z,2024-12-06T09:01:33Z
25660,[FLINK-36379] Improve (Global)Committer with UC disabled [1.20],closed,,2024-11-15T10:18:35Z,2024-12-03T09:16:14Z
25659,[FLINK-36368] Do not prematurely merge CommittableManager [1.20],closed,,2024-11-15T10:00:03Z,2024-11-15T15:01:04Z
25658,[FLINK-36068][runtime] Support scheduling based on adaptive job graph.,closed,,2024-11-15T08:18:54Z,2024-12-12T10:52:30Z
25657,[hotfix] Remove DefaultExecutionGraph's jobType,closed,,2024-11-15T07:15:36Z,2024-11-19T06:27:06Z
25656,[FLINK-28897] [TABLE-SQL] Fail to use udf in added jar when enabling checkpoint,closed,,2024-11-14T10:59:28Z,None
25655,[FLINK-36714][state] Ignore interrupted in sstmerge.CompactionScheduler#stop,closed,,2024-11-14T10:36:51Z,2024-11-20T07:29:53Z
25654,[FLINK-36287] Disallow UC for inner sink channels [1.19],closed,,2024-11-14T10:09:05Z,2024-11-14T17:33:06Z
25653,[FLINK-36711][runtime] Add tips when System out and err are redirected to LOG or discarded,closed,,2024-11-13T14:31:14Z,2024-11-19T10:41:56Z
25652,[FLINK-36710] Log job ID in RecreateOnResetOperatorCoordinator,closed,,2024-11-13T13:48:44Z,2024-11-20T07:23:16Z
25651,[FLINK-36709][parquet] fix parquet can not read row with last column is array.,closed,,2024-11-13T11:24:20Z,2024-11-14T17:05:21Z
25650,[FLINK-36287] Disallow UC for inner sink channels [1.20],closed,,2024-11-13T09:15:40Z,2024-11-14T07:59:12Z
25649,Upgrade com.squareup.okio:okio,open,,2024-11-12T17:45:56Z,None
25648,"[FLINK-16077][docs] Translate ""Custom State Serialization"" page into Chinese",closed,,2024-11-12T15:32:58Z,None
25647,[FLINK-35966][runtime] Introduce the TASKS for TaskManagerLoadBalanceMode enum,closed,,2024-11-12T14:39:59Z,None
25646,[FLINK-36695][Formats] Bump Parquet dependency to 1.14.4,closed,,2024-11-12T14:29:42Z,2025-01-17T17:49:17Z
25645,Bumps org.apache.calcite:calcite-core from 1.16.0 to 1.32.0.,closed,,2024-11-12T14:01:29Z,None
25644,[FLINK-35334][flink-table] Split constructor of generated code if it is too large.,closed,,2024-11-12T13:13:52Z,2024-11-26T21:23:32Z
25643,[FLINK-36693][state/forst] Implement checkpoint for ForStSyncKeyedStateBackend,closed,,2024-11-12T08:32:55Z,2024-11-19T12:13:09Z
25642,[FLINK-36613] Fix unstable RescaleCheckpointManuallyITCase,closed,,2024-11-12T05:52:16Z,2024-11-13T02:33:35Z
25641,[FLINK-36668][docs] Update AWS docs for v5.0,closed,,2024-11-11T11:55:30Z,2024-11-11T14:06:27Z
25640,Update AWS docs for v5.0,closed,,2024-11-11T11:54:12Z,2024-11-11T14:06:49Z
25639,[FLINK-36498] [table] Remove deprecated method ResolvedCatalogBaseTablele#getSchema,open,,2024-11-11T10:43:42Z,None
25638,[FLINK-36598][state/ForSt] Provide FileSystem instance in initialization,closed,,2024-11-11T07:54:12Z,2024-11-13T11:45:02Z
25637,[FLINK-36663][Window]Fix the first processWatermark has extra data after restore by restore timeService's watermark.,open,,2024-11-11T06:22:24Z,None
25636,[DRAFT/WIP] [FLINK-25082] OverWindow in batch mode failed ,open,,2024-11-08T22:16:54Z,None
25635,[FLINK-36047] Add CompiledPlan annotations to BatchExecOverAggregate,closed,,2024-11-08T22:14:11Z,2024-11-26T13:04:14Z
25634,[FLINK-36679][runtime] Add a metric to track checkpoint _metadata size,open,,2024-11-08T18:09:26Z,None
25633,[FLINK-33142][docs] trigger CI,closed,,2024-11-08T15:30:22Z,None
25632,[FLINK-33142][docs] trigger CI,closed,,2024-11-08T15:13:14Z,None
25631,[FLINK-36289][Connectors/Prometheus][docs] Integrate Prometheus conne…,closed,,2024-11-08T14:20:16Z,2024-11-08T15:01:09Z
25630,[FLINK-36289][Connectors/Prometheus][docs] Integrate Prometheus conne…,closed,,2024-11-08T14:11:24Z,2024-11-08T15:02:12Z
25629,[FLINK-36664][Window]Window with offset need deal offset when cal nextTriggerWatermark.,open,,2024-11-08T11:01:59Z,None
25628,[FLINK-36663][Window]Fix the first processWatermark has extra data after restore by restore timeService's watermark.,closed,,2024-11-08T10:23:50Z,None
25627,[FLINK-25920] Ignore duplicate EOI in SinkWriter [1.19],closed,,2024-11-08T09:53:27Z,2024-11-14T07:58:40Z
25626,[FLINK-36675][table-planner] Always serialize dynamic options to exec json plan,open,,2024-11-08T08:54:22Z,None
25625,"[FLINK-16077][docs] Translate ""Custom State Serialization"" page into Chinese",closed,,2024-11-08T06:46:17Z,None
25624,"[FLINK-16155][docs] Translate ""Operator/Process Function"" into Chinese",closed,,2024-11-08T06:33:28Z,2024-11-15T09:15:04Z
25623,[BP-1.19][FLINK-36417][table] Add support for hints in WatermarkAssigner,closed,,2024-11-07T20:06:11Z,2024-11-08T07:15:58Z
25622,[BP-1.20][FLINK-36417][table] Add support for hints in WatermarkAssigner,closed,,2024-11-07T20:01:52Z,2024-11-08T07:17:01Z
25621,[BP-1.19][FLINK-36417][table] Add support for hints in WatermarkAssigner,closed,,2024-11-07T19:55:32Z,None
25620,[FLINK-36670][core] Optimize port range out-of-bounds exception log,closed,,2024-11-07T09:01:13Z,None
25619,[FLINK-25920] Ignore duplicate EOI in SinkWriter [1.20],closed,,2024-11-07T07:20:21Z,2024-11-13T06:59:00Z
25618,Optimize port range out-of-bounds exception log,closed,,2024-11-07T06:33:02Z,None
25617,"[FLINK-16077][docs] Translate ""Custom State Serialization"" page into Chinese",closed,,2024-11-07T03:12:31Z,None
25616,[HOTFIX][docs] Fix avro specification link in Docs,closed,,2024-11-07T00:10:52Z,None
25615,[FLINK-36668][docs] Update AWS docs for v5.0,closed,,2024-11-06T17:32:26Z,2024-11-11T14:06:15Z
25614,Fix typo from MARCO to MACRO,open,,2024-11-06T16:42:12Z,None
25613,[FLINK-36602][table] Backport: override json-path version for calcite 1.32,closed,,2024-11-06T14:23:43Z,None
25612,[FLINK-36662][table-planner] Port CALCITE-6317 to fix the incorrectly constant pullup when group keys in aggregate are NULL,closed,,2024-11-05T16:04:27Z,2024-11-07T10:35:07Z
25611,[FLINK-35780][state] Support state ttl migration,closed,,2024-11-05T16:01:52Z,None
25610,[FLINK-36623] Improve logging in DefaultStateTransitionManager,closed,,2024-11-05T10:52:29Z,2024-11-05T15:18:52Z
25609,[FLINK-36099][task] Log jobID in TaskExecutor#failTask,closed,,2024-11-05T09:46:43Z,2024-11-05T14:18:23Z
25608,[hotfix] [docs] Add lead()/lag() Table API agg functions to docs,closed,,2024-11-05T08:45:28Z,2024-11-05T11:26:19Z
25607,[hotfix] [docs] Correct inaccurate description of JobMaster's role in Flink JobManager,open,,2024-11-05T05:24:22Z,None
25606,[FLINK-36593][runtime] Upgrade io.airlift:aircompressor to 0.27 [1.20],closed,,2024-11-04T14:38:03Z,2024-12-05T07:48:26Z
25605,[FLINK-36642][table] Fix SQL names of built-in functions,closed,,2024-11-04T11:31:22Z,2024-11-04T14:20:20Z
25604,[FLINK-36654] [table] Fix wrong cast when decimal divide integer,closed,,2024-11-04T09:11:03Z,2024-11-08T06:22:41Z
25603,"[FLINK-36510][rpc] bump pekko to 1.1.2, remove netty 3 (backport to release-1.19)",closed,,2024-11-04T00:34:30Z,2024-11-04T12:49:15Z
25602,[FLINK-36830][table] Override json-path version in Calcite to deal with CVE,closed,,2024-11-01T16:12:28Z,2024-12-06T22:06:16Z
25601,[FLINK-36642][table] Fix SQL names of built-in functions,closed,,2024-11-01T10:40:05Z,2024-11-04T11:21:45Z
25600,[FLINK-36643][filesystems] Update aws-java-sdk-core to 1.12.779,closed,,2024-10-31T15:48:42Z,2024-11-30T15:37:22Z
25599,[FLINK-36644] TIMESTAMPDIFF can not be string serialized,closed,,2024-10-31T15:28:59Z,2024-11-04T08:12:05Z
25598,[FLINK-36624][checkpointing] Log JobID from the SourceCoordinator,closed,,2024-10-31T13:49:57Z,2024-11-04T17:03:30Z
25597,[FLINK-36639] Use table aliases in Table API asSerializableString,closed,,2024-10-31T12:53:02Z,2024-11-04T08:11:01Z
25596,[FLINK-36635][runtime] Remove PhysicalSlotRequestBulkImpl as it is not used,closed,,2024-10-31T11:56:21Z,2024-11-12T14:10:30Z
25595,[FLINK-36496][table]Remove deprecated method `CatalogFunction#isGeneric`,closed,,2024-10-31T07:01:27Z,None
25594,[FLINK-36499][table]Remove deprecated method `SupportsProjectionPushD…,closed,,2024-10-31T03:43:41Z,None
25593,[FLINK-36634][table] Introduce AdaptiveJoinOperator to support dynamic generate join operator at runtime.,closed,,2024-10-31T03:41:45Z,2024-12-25T02:53:29Z
25592,[FLINK-30284][flink-metrics] Adding datacenter url property to datadog,open,,2024-10-30T15:10:47Z,None
25591,[FLINK-36068][runtime] Support for adaptive job scheduling based on StreamGraph,closed,,2024-10-30T03:17:27Z,None
25590,[FLINK-36161][docs]Update Integration Test Example with Sink API.,open,,2024-10-30T02:25:20Z,None
25589,[FLINK-36011][runtime] Improved logging in StateTransitionManager,closed,,2024-10-29T14:54:20Z,2024-11-04T08:38:19Z
25588,[FLINK-36621][flink-examples] Add comment in KafkaEventsGeneratorJob,closed,,2024-10-29T13:10:39Z,2024-10-30T08:41:53Z
25587,[FLINK-36622] Remove the dependency of StateBenchmark on RocksDBKeyedStateBackend APIs.,closed,,2024-10-29T13:08:37Z,2024-10-31T03:04:20Z
25586,[FLINK-4602][State] Add constructors for o.a.f.contrib.streaming.state.EmbeddedRocksDBStateBackend to maintain interface compatibility.,closed,,2024-10-29T11:29:59Z,2024-10-30T02:31:40Z
25585,[FLINK-36497][table]Remove all deprecated methods `CatalogTable`,closed,,2024-10-29T07:37:44Z,None
25584,[FLINK-36504][table]Remove all deprecated methods `ModuleFactory`,closed,,2024-10-29T03:27:55Z,None
25583,[FLINK-36617] migrate kyro package,open,,2024-10-28T19:18:32Z,None
25582,[FLINK-36615] Support LEAD/LAG functions in Table API,closed,,2024-10-28T14:53:56Z,2024-11-05T07:47:23Z
25581,[FLINK-36613][tests] Ensure RescaleCheckpointManuallyITCase.testCheckpointRescalingInKeyedState runs with large enough value for STARTING_MEMORY_SEGMENT_SIZE,closed,,2024-10-28T12:35:19Z,None
25580,[hotfix][metrics] Fix default value of endTsMillis in SpanBuilder,closed,,2024-10-28T11:22:11Z,2024-11-07T10:16:24Z
25579,[FLINK-36501][table] Remove all deprecated methods in `CatalogFactory`,closed,,2024-10-28T09:01:26Z,2025-01-07T07:22:56Z
25578,[FLINK-36607][table-planner] Introduce AdaptiveBroadcastJoinProcessor to inject adaptive broadcast join.,closed,,2024-10-28T02:38:15Z,2025-01-03T01:55:06Z
25577,[FLINK-36606][tests] TimestampITCase generates test artifacts outside of tmp folder,closed,,2024-10-27T07:27:44Z,2024-10-30T16:15:13Z
25576,[FLINK-36604][datastream] StreamingJobGraphGenerator::setOperatorConfig checks input serializer length,open,,2024-10-26T00:18:02Z,None
25575,[FLINK-36600][FLINK-36601][jdbc-driver] Add JobID property to FlinkResultSet so that application can get job id when using flink jdbc driver to commit job,open,,2024-10-25T07:03:13Z,None
25574,[FLINK-36556][FLINK-36555] Improve buffer debloating,closed,,2024-10-24T15:06:52Z,2024-10-25T14:31:03Z
25573,[FLINK-33571][table] Backport json-path upgrades to deal with CVE,closed,,2024-10-24T13:57:42Z,2024-11-26T18:30:04Z
25572,[FLINK-36591][BP 1.20] Remove `flink-contrib`,closed,,2024-10-23T17:09:27Z,2024-10-25T15:18:27Z
25571,[FLINK-36591][BP 1.19] Remove `flink-contrib`,closed,,2024-10-23T17:01:59Z,2024-10-25T15:18:26Z
25570,[FLINK-36591][BP 1.18] Remove `flink-contrib`,closed,,2024-10-23T16:57:49Z,2024-10-25T15:18:25Z
25569,[FLINK-36585][connector / common] SplitFetcherManager.close() should not chain runnables to the element queue future in a tight loop.,closed,,2024-10-23T16:34:34Z,2025-02-19T16:15:11Z
25568,[FLINK-36594][hive]HiveCatalog should set HiveConf.hiveSiteLocation back,closed,,2024-10-23T14:15:37Z,None
25567,[FLINK-36593][flink-runtime] Update io.airlift:aircompressor to 0.27,closed,,2024-10-23T13:40:09Z,2024-10-25T14:24:35Z
25566,[FLINK-36493][TABLE API] Remove all deprecated methods in MapView,closed,,2024-10-23T12:17:49Z,2025-01-15T02:51:45Z
25565,[FLINK-36492][TABLE API] Remove all deprecated methods in ListView,closed,,2024-10-23T12:04:18Z,2025-01-15T02:54:58Z
25564,[FLINK-36491][TABLE API] Remove the deprecated method in DataStreamSinkProvider,closed,,2024-10-23T11:38:17Z,2025-01-02T06:01:33Z
25563,[FLINK-36490][TABLE API] Remove the deprecated method in DataStreamScanProvider,closed,,2024-10-23T11:35:11Z,2025-01-02T05:56:59Z
25562,[FLINK-36591] Remove `flink-contrib`,closed,,2024-10-23T07:18:25Z,2024-10-23T14:12:35Z
25561,[FLINK-36592][state/forst] Support file cache for ForStStateBackend,closed,,2024-10-23T07:14:56Z,2024-11-07T11:48:51Z
25560,[FLINK-36589][state/runtime] Decouple the initialization of sync and async keyed statebackend,closed,,2024-10-23T07:02:23Z,2024-10-28T02:22:40Z
25559,[FLINK-36502] [TABLE-SQL] Remove deprecated methods in FactoryUtil.,closed,,2024-10-22T15:50:30Z,2024-11-08T07:40:41Z
25558,[BP-1.19][docs] Update Java 17 compatibility docs,closed,,2024-10-22T13:26:25Z,2024-10-26T05:06:26Z
25557,[BP-1.20][docs] Update Java 17 compatibility docs,closed,,2024-10-22T13:23:18Z,2024-10-26T05:06:51Z
25556,[FLINK-25546][FOLLOWUP] Fix illegal file name,closed,,2024-10-22T07:28:58Z,2024-11-25T11:43:09Z
25555,FLINK-36506: Remove all deprecated methods in `ColumnStats`,closed,,2024-10-22T05:26:23Z,None
25554, [FLINK-36521][runtime] Introduce TtlAwareSerializer and TtlAwareSerializerSnapshot,closed,,2024-10-22T05:25:01Z,None
25553,[FLINK-36194][Runtime] Handle the Graceful close of ExecutionGraphInfoStore from ClusterEntrypoint,closed,,2024-10-21T14:47:01Z,2024-12-02T07:27:49Z
25552,[FLINK-36576][runtime] Improving amount-based data balancing distribution algorithm for DefaultVertexParallelismAndInputInfosDecider,closed,,2024-10-21T08:18:21Z,2025-01-11T10:05:59Z
25551,[FLINK-36575][runtime] ExecutionVertexInputInfo supports consuming subpartition groups,closed,,2024-10-21T07:57:31Z,2024-12-25T02:07:49Z
25550,"[FLINK-36510][rpc] bump pekko to 1.1.2, remove netty 3 (backport to release-1.20)",closed,,2024-10-20T21:16:35Z,2024-10-22T16:58:42Z
25549,[FLINK-36537] Bump snappy-java from 1.1.10.4 to 1.1.10.7,closed,,2024-10-19T17:44:33Z,2024-12-05T21:18:10Z
25548,[FLINK-36571][web] Fix issue to allow Busy and Backpressure numbers o…,closed,,2024-10-18T17:23:53Z,2024-10-31T08:38:44Z
25547,[FLINK-36455] Sinks retry synchronously,closed,,2024-10-18T13:28:39Z,2024-11-06T08:55:05Z
25546,[FLINK-36530][state] Fix S3 performance issue with uncompressed state restore,closed,,2024-10-18T09:29:34Z,2024-10-18T13:44:20Z
25545,[FLINK-36530][state] Fix S3 performance issue with uncompressed state restore,closed,,2024-10-18T09:26:52Z,2024-10-18T13:44:01Z
25544,[FLINK-36530][state] Fix S3 performance issue with uncompressed state restore,closed,,2024-10-18T09:21:59Z,2024-10-18T13:43:50Z
25543,[FLINK-4602][State] Move RocksDB statebackend classes to o.a.f.state.rocksdb package.,closed,,2024-10-18T08:50:07Z,2024-10-29T02:41:38Z
25542,[FLINK-36568][rest] Fix incorrect http url for ClientCoordinationHeaders.,closed,,2024-10-18T07:10:40Z,2024-10-21T09:06:17Z
25541,[FLINK-35282][python] Upgrade Apache Beam > 2.54,closed,,2024-10-16T21:22:09Z,2025-01-20T01:54:23Z
25540,FLINK-36479 remove deprecated method Table getSchema as,open,,2024-10-16T13:41:44Z,None
25539,[FLINK-33696][metrics] Add OpenTelemetryMetricReporter and OpenTelemetryTraceReporter,closed,,2024-10-16T12:23:43Z,2024-10-24T15:55:09Z
25538,FLINK-36505 remove deprecated methods TableFunction,open,,2024-10-16T12:16:25Z,None
25537,[FLINK-36500][table-common] Remove all deprecated methods in CallExpression,closed,,2024-10-16T12:01:26Z,2025-01-03T03:24:20Z
25536,[FLINK-33410] Add a test for UNBOUNDED PRECEDING,closed,,2024-10-16T10:44:24Z,2024-10-17T09:09:25Z
25535,[FLINK-35109] Bump kafka connector version in doc,closed,,2024-10-16T09:50:25Z,2024-10-16T09:50:37Z
25534,[FLINK-35109] Bump kafka connector version in doc [1.20],closed,,2024-10-16T09:48:19Z,2024-10-16T09:49:18Z
25533,[FLINK-35109] Bump kafka connector version in doc [1.19],closed,,2024-10-16T09:47:01Z,2024-10-16T09:49:26Z
25532,[BP-1.19][FLINK-36533][runtime] Fix detecting bind failure in case of Netty EPOLL transport,closed,,2024-10-16T08:05:06Z,2024-10-17T04:23:23Z
25531,[BP-1.20][FLINK-36533][runtime] Fix detecting bind failure in case of Netty EPOLL transport,closed,,2024-10-16T08:04:32Z,2024-10-17T04:23:14Z
25530,[FLINK-36543] Fix string serialization for OVER windows (#25526),closed,,2024-10-16T07:05:32Z,2024-10-16T13:19:01Z
25529,[FLINK-36484] [TABLE-SQL] Remove deprecated methods StreamTableEnvironment#registerFunction,closed,,2024-10-16T06:56:55Z,2025-01-03T02:56:04Z
25528,[FLINK-36488] [TABLE SQL/API] Remove deprecated methods StreamTableEnvironment.toAppendStream from flink-table-api-java-bridge module,open,,2024-10-16T05:32:39Z,None
25527,[FLINK-36486] [TABLE SQL/API] Remove deprecated methods StreamTableEnvironment.registerDataStream from flink-table-api-java-bridge module,closed,,2024-10-15T18:05:47Z,2025-01-08T11:16:21Z
25526,[FLINK-36543] Fix string serialization for OVER windows,closed,,2024-10-15T15:46:12Z,2024-10-16T07:02:33Z
25525,[FLINK-36542] Bump spotless-maven-plugin version to 2.35.0,closed,,2024-10-15T13:59:14Z,2024-10-25T15:25:27Z
25524,[FLINK-36487] Remove deprecated method createTemporaryView StreamTableE…,open,,2024-10-15T12:16:06Z,None
25523,FLINK-36485 remove deprecated method fromDataStream,open,,2024-10-15T12:10:41Z,None
25522,FLINK-36482 Remove all deprecated methods TableEnvironment,closed,,2024-10-15T11:55:53Z,None
25521,FLINK-36481 Remove deprecated method TableDescriptor forManaged,closed,,2024-10-15T11:50:26Z,None
25520,[FLINK-36508][table-common] Remove all deprecated methods in SymbolType,closed,,2024-10-15T11:40:31Z,None
25519,FLINK-36479 Remove deprecated method Table getSchema as,closed,,2024-10-15T11:37:52Z,None
25518,[FLINK-36533][runtime] Fix detecting bind failure in case of Netty EPOLL transport,closed,,2024-10-15T11:10:29Z,2024-10-17T04:22:59Z
25517,[FLINK-33391][runtime] Support tasks balancing at TM level for Adaptive Scheduler.,open,,2024-10-15T09:56:05Z,None
25516,FLINK-36540.[Runtime / Task] Add Support for Hadoop Caller Context when using Flink to operate hdfs.,open,,2024-10-15T08:45:30Z,None
25515,[FLINK-35268][state] Add ttl interface for Async State API && implement TtlListStateV2/TtlValueStateV2,closed,,2024-10-15T08:19:19Z,2024-10-30T03:35:48Z
25514,[FLINK-36476] [TABLE-SQL] Remove deprecated methods,closed,,2024-10-15T07:46:29Z,None
25513,[FLINK-36405][runtime] Fix startup issues on kerberos clusters.,closed,,2024-10-15T07:37:27Z,2024-10-15T13:38:24Z
25512,[FLINK-36405][runtime] Fix startup issues on kerberos clusters.,closed,,2024-10-15T07:36:20Z,2024-10-15T13:38:13Z
25511,[hotfix] [docs] Fix size of PyFlink INT ,open,,2024-10-14T14:54:45Z,None
25510,[FLINK-33390][runtime] Support slot balancing at TM level for Adaptive Scheduler,open,,2024-10-14T12:29:18Z,None
25509,[FLINK-36530][state] Fix S3 performance issue with uncompressed state restore,closed,,2024-10-14T12:10:02Z,2024-10-18T08:19:49Z
25508,[FLINK-36526][state/forst] Optimize the overhead of writing with direct buffer,closed,,2024-10-14T07:59:45Z,2024-10-15T10:05:39Z
25507,[hotfix][doc] Include release-2.0-preview1 in docs,closed,,2024-10-14T02:49:16Z,2024-10-14T03:27:35Z
25506,[W.I.P] Disable parallel serial operator factory,closed,,2024-10-13T16:15:58Z,None
25505,[FLINK-36466][runtime] Change default value of execution.runtime-mode from STREAMING to AUTOMATIC,closed,,2024-10-13T16:02:58Z,None
25504,[FLINK-33389][runtime] Support tasks balancing at slot level for Adaptive Scheduler,open,,2024-10-13T13:11:01Z,None
25503,[FLINK-35031][runtime] LatencyMarker/RecordAttribute emitting under async execution model,closed,,2024-10-12T08:46:54Z,2024-10-17T09:32:58Z
25502,Add flink-2.0-preview release note,closed,,2024-10-12T07:25:04Z,None
25501,[FLINK-35029][state/forst] Store timer in JVM heap when use async state backend,closed,,2024-10-12T04:34:02Z,2024-10-23T03:17:22Z
25500,"[BP-1.19][FLINK-35833][clients] Skip trying to create parents for ""user.artifacts.base-dir"" when fetching a ""local://"" artifact",closed,,2024-10-11T12:52:15Z,2024-10-14T17:49:11Z
25499,"[BP-1.20][FLINK-35833][clients] Skip trying to create parents for ""user.artifacts.base-dir"" when fetching a ""local://"" artifact",closed,,2024-10-11T12:50:47Z,2024-10-14T17:48:45Z
25498,[FLINK-36446][runtime] Refactor Job Submission Process to Use ExecutionPlan Instead of JobGraph.,closed,,2024-10-11T12:05:06Z,2024-10-12T15:04:56Z
25497,[1.20][FLINK-36511] Prevent StackOverflow in FlinkSecurityManager,closed,,2024-10-11T09:46:11Z,2024-10-16T11:09:55Z
25496,[1.19][FLINK-36511] Prevent StackOverflow in FlinkSecurityManager,closed,,2024-10-11T09:45:10Z,2024-10-16T11:09:52Z
25495,[FLINK-36511] Prevent StackOverflow in FlinkSecurityManager,closed,,2024-10-11T09:44:16Z,2024-10-16T11:09:49Z
25494,"[FLINK-36510][rpc] bump pekko to 1.1.2, remove netty 3",closed,,2024-10-11T08:31:09Z,2024-10-22T16:58:13Z
25493,[hotfix][test] Fix TypeHintITCase if adaptive scheduler enabled,closed,,2024-10-11T03:51:59Z,2024-10-11T12:08:00Z
25492,[FLINK-36158][runtime] Refactor Job Recovery Process to Use ExecutionPlan Instead of JobGraph.,closed,,2024-10-11T02:26:01Z,2024-10-12T08:38:06Z
25491,[FLINK-36470][build] Bump checkstyle to 10+,closed,,2024-10-10T21:01:00Z,2024-10-27T17:23:30Z
25490,[BP-1.20][FLINK-36468][parquet] Use Flink Preconditions util instead of Parquet,closed,,2024-10-10T20:25:09Z,2024-10-11T09:51:54Z
25489,[FLINK-30899][connector/filesystem] Fix FileSystemTableSource incorrectly selecting fields on partitioned tables,closed,,2024-10-10T17:34:42Z,2024-10-12T07:18:36Z
25488,[FLINK-36468][parquet] Use Flink Preconditions util instead of Parquet,closed,,2024-10-10T15:35:12Z,2024-10-11T09:51:15Z
25487,"[FLINK-35833][clients] Skip trying to create parents for ""user.artifacts.base-dir"" when fetching a ""local://"" artifact(s)",closed,,2024-10-10T15:20:13Z,2024-10-14T17:48:07Z
25486,[hotfix] Fixing flaky tests in flink-table-planner /hints,open,,2024-10-10T14:38:54Z,None
25485,[FLINK-29797][flink-yarn][backport] Fix fs.default-scheme will accidentally cau…,closed,,2024-10-10T12:38:01Z,2024-10-10T18:49:07Z
25484,[hotfix] Fix CustomSerializationITCase unstable test case,closed,,2024-10-10T09:57:26Z,None
25483,[FLINK-36465] Bump okhttp from 3.14.9 to 4.12.0,open,,2024-10-10T08:55:30Z,None
25482,[hotfix] Ingore hadoopInputFormat related test case in adaptive scheduler,closed,,2024-10-10T08:00:52Z,2024-10-11T02:05:32Z
25481,[BP-1.20][FLINK-36421] [fs] [checkpoint] Sync outputStream before returning handle in FsCheckpointStreamFactory,closed,,2024-10-10T07:48:36Z,2024-10-18T09:12:57Z
25480,[BP-1.19][FLINK-36421] [fs] [checkpoint] Sync outputStream before returning handle in FsCheckpointStreamFactory,closed,,2024-10-10T07:47:45Z,2024-10-18T09:12:50Z
25479,[BP-1.18][FLINK-36421] [fs] [checkpoint] Sync outputStream before returning handle in FsCheckpointStreamFactory,closed,,2024-10-10T07:46:45Z,2024-10-18T09:12:26Z
25478,[FLINK-36462] Revert the remove of per-job mode,closed,,2024-10-10T07:20:54Z,2024-10-10T14:30:08Z
25477,[FLINK-30899][connector/filesystem] Fix FileSystemTableSource incorrectly selecting fields on partitioned tables,closed,,2024-10-10T06:32:00Z,None
25476,[FLINK-30899][connector/filesystem] Fix FileSystemTableSource incorrectly selecting fields on partitioned tables,closed,,2024-10-10T06:29:03Z,2024-10-12T07:18:03Z
25475,[hotfix][doc] Update rest documentation,closed,,2024-10-10T06:09:16Z,2024-10-10T14:30:39Z
25474,[FLINK-36447][misc] Add .java-version to git ignore,closed,,2024-10-10T05:48:08Z,2024-10-10T09:08:40Z
25473,[hotfix][state/forst] Remove string.format() in critical path,closed,,2024-10-10T04:01:27Z,2024-10-10T12:13:42Z
25472,[FLINK-36065][runtime] Support submit stream graph.,closed,,2024-10-10T02:02:02Z,None
25471,Fix flaky tests in classes PartitionableSourceTest and PushPartitionIntoTableSourceScanRuleTest,open,,2024-10-10T01:16:20Z,None
25470,[FLINK-36456] [Runtime/Configuration] Improve Security in DatadogHttpReporterFactory by providing ENV alternative to retrieve API key,open,,2024-10-09T15:57:45Z,None
25469,[FLINK-36445][runtime] Introduce ExecutionPlan interface.,closed,,2024-10-09T09:52:33Z,None
25468,[FLINK-36421] [fs] [checkpoint] Sync outputStream before returning handle in FsCheckpointStreamFactory,closed,,2024-10-09T08:19:22Z,2024-10-10T02:25:16Z
25467,[FLINK-36437][hive] Remove hive connector dependency usage,closed,,2024-10-09T08:13:57Z,2024-10-10T03:27:39Z
25466,[FLINK-36444] Fix unstable test case SimpleRecoveryITCaseBase#testFailedRunThenSuccessfulRun,closed,,2024-10-09T03:59:52Z,2024-10-10T04:57:36Z
25465,[FLINK-36437][hive] Fix hive connector complie error in JDK11,open,,2024-10-09T03:05:13Z,None
25464,[hotfix] Fixed flaky-test: StateTtlHintTest#testJoinStateTtlHintWithView,closed,,2024-10-09T00:30:17Z,None
25463,[FLINK-36440] Bump log4j from 2.17.1 to 2.24.1,closed,,2024-10-08T12:03:18Z,2024-10-11T11:16:58Z
