PR Number,Title,State,URL,Created At,Merged At
23401,[fix][client] Add more info while throwing reader creation exception,closed,,2024-10-04T19:10:55Z,2024-10-04T23:09:48Z
23399,[fix][broker] Fix delivery-test with unnecessary invocation-count,closed,,2024-10-04T18:13:10Z,2024-10-04T23:10:00Z
23398,[improve][pip] PIP-385 Add rate limit semantics to pulsar protocol and Java Client,open,,2024-10-04T13:41:40Z,None
23397,[improve][ci] Continue Pulsar CI build even when Trivy scanner fails,closed,,2024-10-04T13:15:44Z,2024-10-04T15:14:43Z
23395,[fix][broker] Fix Broker was failing to create producer with broken schema ledger,closed,,2024-10-03T23:43:03Z,2024-10-04T17:51:46Z
23394,[fix][sec] Upgrade Avro to 1.11.4 to address CVE-2024-47561,closed,,2024-10-03T20:40:05Z,2024-10-03T23:15:47Z
23393,[fix] Bump commons-io:commons-io from 2.8.0 to 2.14.0,closed,,2024-10-03T18:50:39Z,2024-10-03T23:12:06Z
23390,[improve][broker] Add error logs and retry if the broker failed to register itself for metadata node deletion,closed,,2024-10-02T11:03:29Z,None
23387,[improve][pip] Improve PIP process and voting timeline,closed,,2024-10-01T23:39:37Z,2024-10-02T00:03:52Z
23386,[improve][broker/proxy] Optionally prevent role/originalPrincipal logging,open,,2024-10-01T19:48:59Z,None
23384,[fix][broker] Cancel possible pending replay read in cancelPendingRead,closed,,2024-10-01T08:43:33Z,2024-10-01T19:54:32Z
23382,[fix][broker] timeout when broker registry hangs and monitor broker registry (ExtensibleLoadManagerImpl only),closed,,2024-10-01T02:31:47Z,2024-10-03T19:50:11Z
23381,[improve][broker] check system topic is used before configuring system topic (ExtensibleLoadManagerImpl only),closed,,2024-09-30T22:46:54Z,2024-10-01T01:45:23Z
23380,[improve][client]: add --streaming option to topics partitioned-stats-internal,open,,2024-09-30T16:40:02Z,None
23378,[fix][client] Use dedicated executor for requests in BinaryProtoLookupService,closed,,2024-09-30T13:46:16Z,2024-10-15T13:41:27Z
23377,[improve] Upgrade Pulsar Python client in docker image to 3.5.0,closed,,2024-09-30T10:57:07Z,2024-09-30T14:10:15Z
23376,[fix] EXPERIMENT: Switch to use minideb base image to fix glibc compatibility issues,closed,,2024-09-30T10:51:57Z,None
23375,[improve] Configure Rocksdb to use musl libc flavor of the native library,closed,,2024-09-30T06:08:36Z,2024-10-02T03:46:52Z
23374,[fix] Remove gcompat from the Alpine based image since real glibc is installed,closed,,2024-09-30T05:46:49Z,None
23373,[improve][ci] Switch to Java 21 as default JVM version for CI,closed,,2024-09-29T16:57:27Z,2024-09-30T04:09:04Z
23372,[improve][broker] PIP-383: Support granting/revoking permissions for multiple topics,closed,,2024-09-29T11:21:24Z,2024-10-10T10:37:27Z
23371,[fix][broker] Fix the broker registering might be blocked for long time,closed,,2024-09-29T07:55:54Z,2024-09-30T06:20:33Z
23370,"[fix][cli] Remove deprecated ""-client"" JVM arg",closed,,2024-09-29T07:54:49Z,2024-09-29T11:16:55Z
23369,[fix][test] Fix ReplicatorRateLimiterTest,closed,,2024-09-29T03:47:21Z,2024-09-29T07:13:38Z
23368,[fix][ml] Managed ledger should recover after open ledger failed,closed,,2024-09-29T01:31:21Z,2024-09-29T03:16:33Z
23367,[fix][build] Disable flaky test BrokerRegistryIntegrationTest,closed,,2024-09-28T14:22:34Z,2024-09-28T17:10:54Z
23366,[fix] EXPERIMENT: Switch docker base image to avoid mixing musl & glibc libraries at runtime,closed,,2024-09-28T14:16:51Z,None
23364,[fix][misc] Log Conscrypt security provider initialization warnings at debug level,closed,,2024-09-28T10:55:45Z,2024-09-29T03:28:06Z
23363,[improve] PIP-384: ManagedLedger interface decoupling,closed,,2024-09-27T18:06:16Z,2024-10-07T15:37:55Z
23362,[improve] Install openssl in the docker image to fix compatibility with Apache Pulsar Helm chart,closed,,2024-09-27T16:16:40Z,2024-09-29T17:09:54Z
23361,[fix][alpine] thread stack size,closed,,2024-09-27T15:08:15Z,None
23360,[fix] [broker] topics failed to delete after remove cluster from replicated clusters set and caused OOM,closed,,2024-09-27T09:15:02Z,2024-10-14T04:50:02Z
23359,[fix][broker] Fix the broker registery cannot recover from the metadata node deletion,closed,,2024-09-26T17:58:23Z,2024-09-27T11:49:02Z
23358,[fix][sec][branch-3.3] Upgrade protobuf-java to 3.25.5 (#23356),closed,,2024-09-26T16:21:08Z,2024-10-03T15:42:54Z
23357,[fix][sec][branch-3.0] Upgrade protobuf-java to 3.25.5 (#23356),closed,,2024-09-26T16:17:45Z,2024-10-03T15:43:11Z
23356,[fix][sec] Upgrade protobuf-java to 3.25.5,closed,,2024-09-26T15:01:30Z,2024-10-03T15:42:35Z
23355,[improve][PIP] PIP-383: Support granting/revoking permissions for multiple topics,closed,,2024-09-26T14:00:32Z,2024-10-08T11:22:31Z
23354,[improve][schema]Improve the getSchema() method in SchemaRegistryServiceImpl.java ,open,,2024-09-26T06:49:43Z,None
23353,[fix] [broker] Fix incorrect stat sub.msgBacklogNoDelayed if enabled delayedDeliveryFixedDelayDetectionLookahead,open,,2024-09-26T05:28:25Z,None
23352,[improve][broker] PIP-379: Key_Shared Draining Hashes for Improved Message Ordering,closed,,2024-09-25T16:34:56Z,2024-10-08T14:03:13Z
23351,[improve] [pip] PIP-382: Add a label named reason for topic_load_failed_total,open,,2024-09-25T16:08:54Z,None
23349,[fix][broker] Fix unloadNamespaceBundlesGracefully can be stuck with extensible load manager ,closed,,2024-09-25T05:16:45Z,2024-09-27T09:33:29Z
23347,[fix][cli] Fix Pulsar-Client CLI to print metadata of message including encryption metadata,closed,,2024-09-24T22:53:56Z,2024-09-25T22:30:55Z
23346,[fix][cli] Fix Pulsar-Client to allow consume encrypted messages with appropriate crypto-failure-action,closed,,2024-09-24T22:51:52Z,2024-09-25T21:01:08Z
23345,[fix][client] Fix failover consumer-listener stuck with cumulative ack and epoch time,closed,,2024-09-24T22:40:51Z,2024-10-02T17:12:49Z
23344,[improve][schema] Improve Incompatible Schema Exception error message in ServerCnx.java,closed,,2024-09-24T11:03:29Z,2024-09-25T14:45:13Z
23343,[fix][broker] Avoid introducing delay when there are delayed messages or marker messages,closed,,2024-09-24T10:38:35Z,2024-09-25T05:28:21Z
23342,[fix][build] Remove io.grpc.netty relocation,closed,,2024-09-24T10:29:09Z,None
23340,[fix] Key_Shared mode consumption latency when low traffic,closed,,2024-09-23T16:27:55Z,2024-09-23T19:50:01Z
23338,[fix][sec] Upgrade vertx to 4.5.10 to address CVE-2024-8391,closed,,2024-09-23T11:33:10Z,2024-09-23T13:37:33Z
23337,[fix][build] Fix problem where git.commit.id.abbrev is missing in image tagging,closed,,2024-09-23T08:58:05Z,2024-09-23T12:00:53Z
23336,[fix][client] Fix ArrayIndexOutOfBoundsException when using SameAuthParamsLookupAutoClusterFailover,open,,2024-09-23T08:31:20Z,None
23335,[improve][build] Use eclipse-temurin:17 image instead of apt installation,closed,,2024-09-23T08:11:51Z,None
23334,[Draft] [fix] [broker] Do not record a bundle-unloading into the topic load failed metrics,open,,2024-09-23T08:10:33Z,None
23331,[fix][broker] fix broker may lost rack information,closed,,2024-09-23T03:51:48Z,2025-02-14T23:30:56Z
23329,[improve][broker] Remove ConcurrentOpenHashMap and ConcurrentOpenHashSet,closed,,2024-09-21T12:14:35Z,2024-09-23T02:44:48Z
23328,[improve][pip] PIP-381: Handle large PositionInfo state,closed,,2024-09-20T23:33:54Z,2024-10-01T22:37:43Z
23327,[fix][broker] Fix out-of-order issues with ConsistentHashingStickyKeyConsumerSelector,closed,,2024-09-20T10:16:40Z,2024-10-02T08:13:36Z
23326,[fix][broker] Fix topic policies cannot be queried with extensible load manager,closed,,2024-09-20T06:52:26Z,2024-09-20T10:40:54Z
23322,[improve][broker] Replace ConcurrentOpenHashMap with ConcurrentHashMap in Topic classes,closed,,2024-09-19T12:28:06Z,2024-09-21T11:48:21Z
23320,[improve][broker] Replace ConcurrentOpenHashMap with ConcurrentHashMap in BrokerService,closed,,2024-09-19T10:04:26Z,2024-09-21T07:02:24Z
23319,[improve][broker] PIP-376: Make topic policies service pluggable,closed,,2024-09-19T09:07:27Z,2024-09-19T14:33:33Z
23318,[fix][io] Upgrade mssql server docker tag in DebeziumMsSqlContainer,closed,,2024-09-19T04:11:24Z,2024-09-19T06:45:46Z
