PR Number,Title,State,URL,Created At,Merged At
32270,chore(deps): bump dompurify from 3.2.3 to 3.2.4 in /superset-frontend,closed,,2025-02-15T00:39:54Z,2025-02-16T07:42:22Z
32269,fix: SUPERSET_LOAD_EXAMPLES=no are not respect when using environment variables,open,,2025-02-14T20:05:13Z,None
32268,"fix: update the data-table tooltip to show proper ""All"", which means …",open,,2025-02-14T19:48:20Z,None
32267,fix: update virtual dataset updated message to show the count,open,,2025-02-14T19:38:04Z,None
32265,feat(remita-table): Extends classic table plugin with bulk actions and event publishing,open,,2025-02-14T18:47:32Z,None
32264,feat(number-format): adds memory data transfer rates in binary and decimal format,closed,,2025-02-14T17:46:26Z,2025-02-24T19:03:57Z
32261,feat(type-checking): Add type-checking pre-commit hooks,closed,,2025-02-14T10:10:41Z,2025-02-19T23:12:18Z
32259,chore(be/deps): add comments for un-greppable Python dependencies,closed,,2025-02-14T08:07:36Z,2025-02-17T12:09:36Z
32255,feat(viz/echart): allow enforcing line style for Timeseries chart,open,,2025-02-14T05:27:40Z,None
32253,fix: Decimal values for Histogram bins,closed,,2025-02-13T18:31:23Z,2025-02-14T12:04:23Z
32244,fix(cfg): fix borked `/v1/security/*token` API endpoints by disabling verify sub claim in JWT to be string type in PyJWT >= 2.10,open,,2025-02-13T08:37:31Z,None
32243,build(fe/dev-deps): remove unused `esbuild` dev deps,closed,,2025-02-13T07:14:21Z,2025-02-16T05:07:06Z
32242,chore(backend): remove unused deps `python-dotenv` and `bottleneck` + replace `simplejson` usage with built-in `json` module,closed,,2025-02-13T05:09:47Z,None
32240,fix: upgrade to 3.11.11-slim-bookworm to address critical vulnerabilities,closed,,2025-02-13T02:32:54Z,2025-02-13T11:32:48Z
32239,docs: adding notes about using uv instead of raw pip,closed,,2025-02-12T22:41:31Z,2025-02-12T23:37:54Z
32236,chore(deps): bump cryptography from 43.0.3 to 44.0.1,closed,,2025-02-12T16:17:45Z,2025-02-14T11:11:07Z
32235,chore(backend): replace insecure `shortid` usage for native filter migration with native `uuid` Python implementation,closed,,2025-02-12T14:59:00Z,2025-02-12T16:15:52Z
32231,feat: Update database permissions in async mode,closed,,2025-02-12T05:38:32Z,2025-03-01T00:25:47Z
32228,feat: recursive metric definitions,closed,,2025-02-11T22:10:37Z,2025-02-13T03:00:44Z
32227,fix: Update 'Last modified' time when modifying RLS rules,closed,,2025-02-11T20:47:18Z,2025-02-12T20:22:15Z
32226,"chore(tests): Trying to kill enzyme, part 2 (more RTL!)",closed,,2025-02-11T19:25:51Z,2025-02-19T18:33:43Z
32225,Fardin,closed,,2025-02-11T19:06:17Z,None
32224,fix(sqllab): close the table tab,closed,,2025-02-11T18:40:40Z,2025-02-11T21:13:48Z
32222,fix(SaveDatasetModal): repairs field alignment in the SaveDatasetModal component,closed,,2025-02-11T14:34:46Z,2025-02-11T18:16:55Z
32221,chore(ci): fix ephemeral env null issue number (v2),closed,,2025-02-11T14:26:00Z,2025-02-11T14:32:02Z
32220,chore(ci): fix ephemeral env null issue number,closed,,2025-02-11T13:59:51Z,2025-02-11T14:06:46Z
32218,fix(Datasource): handle undefined datasource_type in fetchSyncedColumns,closed,,2025-02-11T11:01:20Z,2025-02-14T01:31:17Z
32216,test: ephemeral env up,closed,,2025-02-11T09:26:25Z,None
32212,fix: set `Rich tooltip` -> 'Show percentage' to false by default,closed,,2025-02-10T21:45:30Z,2025-02-11T18:58:50Z
32211,fix: hydrate datasetsStatus,closed,,2025-02-10T21:30:15Z,2025-02-11T14:50:45Z
32210,chore(deps-dev): bump eslint from 8.57.1 to 9.20.0 in /superset-frontend,closed,,2025-02-10T18:49:39Z,None
32209,chore(deps-dev): bump esbuild from 0.20.2 to 0.25.0 in /superset-frontend,closed,,2025-02-10T18:48:31Z,None
32207,chore: Working toward killing enzyme and cleaning up test noise.,closed,,2025-02-10T15:23:57Z,2025-02-11T19:14:36Z
32206,docs(docker-compose): remove extra backticks,closed,,2025-02-10T14:35:58Z,2025-02-10T18:26:36Z
32196,feat: Add Filters to Alerts & Reports Modal FEATURE_ALERT_REPORTS,open,,2025-02-09T12:57:56Z,None
32195,fix: handlebars html and css templates reset on dataset update,closed,,2025-02-09T09:30:49Z,2025-02-10T15:40:56Z
32194,"feat(e2e): migrate E2E testing to Playwright, phase 1",open,,2025-02-09T06:55:14Z,None
32193,fix(dashboard): Generate screenshot via celery,open,,2025-02-08T14:39:35Z,None
32192,chore(ci): consolidate Node version reference in CI to associated `.nvmrc`,closed,,2025-02-08T10:08:16Z,2025-02-10T19:52:36Z
32191,chore: remove all enzyme tests and references,closed,,2025-02-07T23:20:13Z,None
32189,feat(dropdown accessibility): Wrap dropdown triggers with buttons for accessibility,closed,,2025-02-07T19:07:43Z,2025-02-11T11:09:35Z
32188,docs(typo): PostgresQL corrected to PostgreSQL,closed,,2025-02-07T17:13:20Z,2025-02-07T17:29:22Z
32185,fix: Adds an entry to UPDATING.md about DISABLE_LEGACY_DATASOURCE_EDITOR,closed,,2025-02-07T16:29:43Z,2025-02-07T18:30:21Z
32180,docs: Permissions 'can this form get on UserInfoEditView' and 'can this form get on UserInfoEditView' are not associated with Aplha and Gamma by default,closed,,2025-02-07T10:12:56Z,2025-02-11T14:52:17Z
32179,docs: Permissions 'can this form get on UserInfoEditView' and 'can this form get on UserInfoEditView' are not associated with Aplha and Gamma by default,closed,,2025-02-07T09:47:18Z,None
32176,fix: TDengine move tdengine.png to databases/ subfolder,closed,,2025-02-07T04:24:33Z,2025-02-07T18:39:54Z
32175,fix: add functionality for nested jinja rendering,closed,,2025-02-06T22:29:34Z,None
32171,docs: fix typo in docker compose,closed,,2025-02-06T16:17:50Z,2025-02-06T18:01:23Z
32170,feat(charts): add two new boxplot parameter sets,closed,,2025-02-06T16:07:16Z,2025-03-11T18:58:02Z
32168,[POC] feat(DateFilterControl): Add Timezone Support,closed,,2025-02-06T13:01:05Z,None
32163,fix(docker): Docker python-translation-build,closed,,2025-02-06T09:29:09Z,2025-02-06T20:49:36Z
32158,chore: remove F401 errors,closed,,2025-02-06T01:31:45Z,None
32157,chore: add query context data tests,closed,,2025-02-06T01:30:37Z,2025-02-06T22:33:39Z
32156,fix: ScreenshotCachePayload serialization,closed,,2025-02-05T23:40:49Z,2025-02-06T20:13:40Z
32155,fix(migrations): Handle no params in time comparison migration,closed,,2025-02-05T20:44:35Z,2025-02-05T22:00:22Z
32154,fix(sqllab): correct URL format for SQL Lab permalinks,closed,,2025-02-05T20:33:57Z,2025-02-07T17:57:07Z
32151,fix(releasing): fix borked SVN-based image building process,closed,,2025-02-05T15:51:44Z,2025-02-05T16:06:21Z
32146,test: Superset 5.0 ephemeral environment,open,,2025-02-05T12:50:39Z,None
32142,"docs(api): Improve api documentation for dashboard endpoints(filter_state, permalink, embedded)",closed,,2025-02-05T11:45:20Z,2025-02-13T17:02:45Z
32137,fix: copy oauth2 capture to `get_sqla_engine`,closed,,2025-02-04T21:45:47Z,2025-02-04T23:24:06Z
32135,fix: Local tarball Docker container is missing zstd dependency,closed,,2025-02-04T18:58:11Z,2025-02-04T19:02:02Z
32134,feat(api): add ability to import also secure/encrypted extra for databases,open,,2025-02-04T13:21:42Z,None
32133,fix: No virtual environment when running Docker translation compiler,closed,,2025-02-04T13:00:57Z,2025-02-04T13:43:26Z
32122,fix: Histogram examples config,closed,,2025-02-03T16:28:40Z,2025-02-03T16:53:34Z
32121,"feat: security, user group support",closed,,2025-02-03T13:59:10Z,2025-03-04T09:54:13Z
32115,fix(Scope): Correct issue where filters appear out of scope when sort is unchecked.,closed,,2025-02-03T10:10:31Z,2025-02-12T13:32:21Z
32112,refactor(Icons): Replaces custom icons with Ant Design 5 icons,open,,2025-02-02T23:07:33Z,None
32109,chore(deps): bump @reduxjs/toolkit from 1.9.7 to 2.5.1 in /superset-frontend,closed,,2025-02-01T08:21:23Z,None
32108,chore(deps-dev): bump eslint-plugin-jest from 27.9.0 to 28.11.0 in /superset-frontend,open,,2025-02-01T08:11:29Z,None
32107,chore(deps-dev): bump webpack-dev-server from 4.15.2 to 5.2.0 in /superset-frontend,open,,2025-02-01T08:10:42Z,None
32106,chore(deps): bump geostyler-wfs-parser from 2.0.3 to 3.0.1 in /superset-frontend,open,,2025-02-01T08:09:53Z,None
32105,chore(deps-dev): bump eslint-plugin-react-hooks from 4.6.2 to 5.1.0 in /superset-frontend,closed,,2025-02-01T08:09:07Z,None
32104,chore(deps-dev): bump esbuild from 0.20.2 to 0.24.2 in /superset-frontend,closed,,2025-02-01T08:08:28Z,None
32103,chore(deps-dev): bump @babel/preset-env from 7.26.0 to 7.26.7 in /superset-frontend,closed,,2025-02-01T08:07:38Z,2025-02-19T11:29:39Z
32102,chore(deps): bump d3 from 3.5.17 to 7.9.0 in /superset-frontend,closed,,2025-02-01T08:06:53Z,None
32101,chore(deps): bump react-markdown from 8.0.7 to 9.0.3 in /superset-frontend,closed,,2025-02-01T08:06:02Z,None
32100,chore(deps-dev): bump react-test-renderer from 17.0.2 to 19.0.0 in /superset-frontend,closed,,2025-02-01T08:05:14Z,None
32099,chore(deps): bump math-expression-evaluator from 1.4.0 to 2.0.6 in /superset-frontend,closed,,2025-02-01T08:04:29Z,None
32098,chore(deps): bump memoize-one from 5.2.1 to 6.0.0 in /superset-frontend,open,,2025-02-01T08:03:41Z,None
32097,chore(deps-dev): bump @babel/types from 7.26.5 to 7.26.7 in /superset-frontend,closed,,2025-02-01T08:02:54Z,None
32096,chore(deps): bump ol from 7.5.2 to 10.4.0 in /superset-frontend,closed,,2025-02-01T08:02:07Z,None
32095,chore(deps-dev): bump eslint from 8.57.1 to 9.19.0 in /superset-frontend,closed,,2025-02-01T08:01:21Z,None
32094,chore(deps-dev): bump @types/lodash from 4.17.14 to 4.17.15 in /superset-frontend,closed,,2025-02-01T07:59:56Z,None
32093,chore(deps-dev): update fs-extra requirement from ^11.2.0 to ^11.3.0 in /superset-frontend/packages/generator-superset,open,,2025-02-01T07:40:57Z,None
32092,chore(deps): bump react-map-gl from 6.1.21 to 7.1.9 in /superset-frontend/plugins/legacy-plugin-chart-map-box,closed,,2025-02-01T07:39:26Z,None
32091,chore(deps): bump @ant-design/icons from 5.5.2 to 5.6.0 in /docs,closed,,2025-02-01T07:35:38Z,None
32090,chore(deps-dev): bump typescript from 5.7.2 to 5.7.3 in /docs,closed,,2025-02-01T07:35:30Z,2025-02-19T13:17:08Z
32089,chore(deps): bump @algolia/client-search from 5.18.0 to 5.20.0 in /docs,closed,,2025-02-01T07:35:20Z,None
32088,chore(deps-dev): bump @docusaurus/module-type-aliases from 3.6.3 to 3.7.0 in /docs,closed,,2025-02-01T07:35:02Z,2025-02-20T00:12:59Z
32087,chore(deps-dev): bump @docusaurus/tsconfig from 3.6.3 to 3.7.0 in /docs,closed,,2025-02-01T07:34:52Z,2025-03-03T22:50:58Z
32086,chore(deps): bump @docsearch/react from 3.8.2 to 3.8.3 in /docs,closed,,2025-02-01T07:34:44Z,None
32085,chore(deps): bump less from 4.2.1 to 4.2.2 in /docs,closed,,2025-02-01T07:34:27Z,2025-02-06T22:22:27Z
32084,chore(deps): bump antd from 5.22.7 to 5.23.3 in /docs,closed,,2025-02-01T07:34:18Z,None
32083,chore(deps): bump swagger-ui-react from 5.18.2 to 5.18.3 in /docs,closed,,2025-02-01T07:34:03Z,None
32082,chore(deps): update dompurify requirement from ^3.2.3 to ^3.2.4 in /superset-frontend/plugins/legacy-preset-chart-nvd3,open,,2025-02-01T07:30:51Z,None
32081,chore(deps-dev): bump @types/d3-scale from 2.2.10 to 4.0.8 in /superset-frontend/packages/superset-ui-core,closed,,2025-02-01T07:26:46Z,None
32080,chore(deps-dev): update @types/lodash requirement from ^4.17.13 to ^4.17.15 in /superset-frontend/packages/superset-ui-core,open,,2025-02-01T07:26:39Z,None
32079,chore(deps): update @deck.gl/layers requirement from ^9.0.38 to ^9.1.0 in /superset-frontend/plugins/legacy-preset-chart-deckgl,closed,,2025-02-01T07:26:32Z,None
32078,chore(deps-dev): update @emotion/styled requirement from ^11.3.0 to ^11.14.0 in /superset-frontend/packages/superset-ui-core,open,,2025-02-01T07:26:32Z,None
32077,chore(deps): update @types/geojson requirement from ^7946.0.15 to ^7946.0.16 in /superset-frontend/plugins/legacy-preset-chart-deckgl,open,,2025-02-01T07:26:25Z,None
32076,chore(deps): update @deck.gl/react requirement from ^9.0.37 to ^9.1.0 in /superset-frontend/plugins/legacy-preset-chart-deckgl,closed,,2025-02-01T07:26:16Z,None
32075,chore(deps): update @deck.gl/aggregation-layers requirement from ^9.0.38 to ^9.1.0 in /superset-frontend/plugins/legacy-preset-chart-deckgl,closed,,2025-02-01T07:26:09Z,None
32074,chore(deps-dev): update @types/lodash requirement from ^4.17.13 to ^4.17.15 in /superset-frontend/plugins/plugin-chart-handlebars,closed,,2025-02-01T07:20:11Z,None
32073,chore(deps-dev): update @babel/types requirement from ^7.26.3 to ^7.26.7 in /superset-frontend/plugins/plugin-chart-pivot-table,closed,,2025-02-01T07:16:55Z,None
32072,chore(deps-dev): bump @types/jsonwebtoken from 9.0.6 to 9.0.8 in /superset-websocket,closed,,2025-02-01T07:16:47Z,None
32071,chore(deps-dev): bump globals from 15.9.0 to 15.14.0 in /superset-websocket,closed,,2025-02-01T07:16:40Z,None
32070,chore(deps-dev): bump typescript from 5.6.2 to 5.7.3 in /superset-websocket,closed,,2025-02-01T07:16:36Z,None
32069,chore(deps-dev): bump @typescript-eslint/eslint-plugin from 8.19.0 to 8.22.0 in /superset-websocket,closed,,2025-02-01T07:16:29Z,None
32068,chore(deps): bump react from 17.0.2 to 19.0.0 in /superset-frontend/packages/superset-ui-demo,open,,2025-02-01T07:13:17Z,None
32067,chore(deps): bump antd from 4.10.3 to 5.23.3 in /superset-frontend/packages/superset-ui-demo,closed,,2025-02-01T07:13:06Z,None
32066,chore(deps): bump core-js from 3.39.0 to 3.40.0 in /superset-frontend/packages/superset-ui-demo,closed,,2025-02-01T07:12:58Z,2025-02-20T00:26:16Z
32065,chore(deps-dev): update @babel/core requirement from ^7.26.0 to ^7.26.7 in /superset-frontend/packages/superset-ui-demo,closed,,2025-02-01T07:12:52Z,None
32064,fix(datepicker): Full width datepicker on filter value select,closed,,2025-01-31T15:57:25Z,2025-02-03T15:51:08Z
32062,chore: Re-enable asnyc event API tests,closed,,2025-01-31T15:01:28Z,2025-01-31T16:54:08Z
32061,fix(DatePicker): Increase z-index over Modal,closed,,2025-01-31T13:54:34Z,2025-01-31T14:59:35Z
32054,chore: Add more database-related tests (follow up to #31948),closed,,2025-01-31T02:24:21Z,2025-01-31T11:36:10Z
32053,fix: enforce `ALERT_REPORTS_MAX_CUSTOM_SCREENSHOT_WIDTH`,closed,,2025-01-30T21:59:31Z,2025-01-31T19:56:57Z
32052,feat: add connector for Parseable,closed,,2025-01-30T21:51:20Z,2025-01-31T22:36:48Z
32051,feat(sqllab): improve table metadata UI,closed,,2025-01-30T20:53:48Z,2025-01-31T18:19:37Z
32048,feat: improve GSheets OAuth2,closed,,2025-01-30T16:44:41Z,2025-03-03T17:55:55Z
32045,"fix: Revert ""fix: re-enable cypress checks""",closed,,2025-01-30T15:50:22Z,2025-01-30T17:20:55Z
32043,chore: Skip the creation of secondary perms during catalog migrations,closed,,2025-01-30T15:28:49Z,2025-01-30T21:29:09Z
32041,feat: add TDengine.py driver to db_engine,closed,,2025-01-30T14:12:04Z,2025-02-06T20:45:55Z
32040,"fix(ci): ephemeral env, handle different label, create comment",closed,,2025-01-30T13:11:26Z,2025-02-03T16:13:24Z
32035,fix(fe/dashboard-list): display modifier info for `Last modified` data,closed,,2025-01-30T08:16:25Z,2025-02-21T19:14:08Z
32031,fix(fe/explore): prevent runtime error when editing Dataset-origin Chart with empty title ,closed,,2025-01-30T00:39:41Z,2025-01-30T18:40:43Z
32030,chore(timeseries charts): adjust legend width by padding,closed,,2025-01-30T00:16:10Z,2025-02-03T22:11:09Z
32025,fix: Filters badge disappeared,closed,,2025-01-29T12:14:03Z,2025-01-29T13:29:46Z
32022,chore: move Dashboard.test.jsx from enzyme to react testing lib,closed,,2025-01-29T08:20:28Z,None
32020,fix: attempt at fixing d3-color related vuln,closed,,2025-01-29T07:30:58Z,None
32019,Ws 1022,closed,,2025-01-29T07:15:25Z,None
32018,fix: false negative on critical security related to eslint-plugin-translation-vars,closed,,2025-01-29T06:55:28Z,2025-02-10T18:45:54Z
32017,fix: eph env + improve docker images to run in userspace,closed,,2025-01-29T02:57:48Z,2025-01-29T18:01:40Z
32016,chore(deps): bump mapbox-gl from 2.15.0 to 3.9.4 in /superset-frontend,open,,2025-01-28T15:47:46Z,None
32015,fix(issue #31927): TimeGrain.WEEK_STARTING_MONDAY,closed,,2025-01-28T15:34:59Z,2025-01-29T00:40:05Z
32013,chore: add UPDATING note for CSV_UPLOAD_MAX_SIZE removal,closed,,2025-01-28T14:41:49Z,2025-01-28T16:31:24Z
32012,input validation added for various modules,open,,2025-01-28T10:27:56Z,None
32010,chore: migrating easy-to-migrate AntD vanilla components,closed,,2025-01-28T08:03:43Z,2025-02-10T18:46:29Z
32009,feat(tooltip): Add tooltips descriptions,closed,,2025-01-28T05:49:49Z,None
32008,fix: re-enable cypress checks,closed,,2025-01-28T05:34:00Z,2025-01-30T07:29:30Z
32007,chore(fe): correct typing for sheetsColumnNames,closed,,2025-01-28T04:38:19Z,2025-01-28T06:09:27Z
32006,feat: Fix explore dynamic height issues by adding style to ErrorAlertBoundary,closed,,2025-01-28T03:22:41Z,None
32005,fix(sqllab): tab layout truncated,closed,,2025-01-28T02:44:32Z,2025-01-28T14:02:39Z
32004,refactor(Radio): Upgrade Radio Component to Ant Design 5,closed,,2025-01-27T20:47:02Z,2025-01-31T16:45:06Z
32002,feat: add athena driver,closed,,2025-01-27T19:04:36Z,None
32000,refactor: Remove CSV upload size limit and related validation,closed,,2025-01-27T17:16:09Z,2025-01-27T23:52:05Z
31999,docs: incorrect psycopg2 package in k8s install instructions,closed,,2025-01-27T16:01:20Z,2025-02-04T10:33:45Z
31998,feat: Add parseJson Handlebars Helper to Support Processing Nested JSON Data,closed,,2025-01-27T10:26:38Z,2025-02-06T22:44:49Z
31996,feat: cache the frontend's bootstrap data,closed,,2025-01-27T06:29:44Z,2025-03-04T01:02:38Z
31993,fix: oauth2 trino,closed,,2025-01-27T02:50:44Z,2025-02-20T23:04:12Z
31986,chore(deps): bump store2 from 2.14.2 to 2.14.4 in /superset-frontend,closed,,2025-01-24T23:09:13Z,None
31984,feat: run prettier before eslint in pre-commit hooks,closed,,2025-01-24T19:08:44Z,2025-01-24T19:34:52Z
31981,chore(i8n:spanish) complete-spanish-translations,open,,2025-01-24T10:33:45Z,None
31980,chore: Add FYND to INTHEWILD.md,closed,,2025-01-24T10:00:44Z,2025-01-24T18:30:06Z
31979,feat(fe): upgrade `superset-frontend` to Typescript v5,closed,,2025-01-24T09:23:48Z,2025-01-29T11:40:34Z
31976,refactor: Removes the legacy dataset editor,closed,,2025-01-23T16:50:21Z,2025-01-24T17:52:23Z
31973,refactor(Popover): Upgrade Popover to Antd5,closed,,2025-01-23T13:58:23Z,2025-02-10T14:38:18Z
31972,refactor(Dropdown): Migrate Dropdown to Ant Design 5,closed,,2025-01-23T13:28:41Z,2025-02-07T17:38:06Z
31969,chore(fe): unify TaggedObject type usage + corresponding refactor,closed,,2025-01-23T07:28:38Z,None
31965,chore: fix `tsc` errors,closed,,2025-01-23T05:41:20Z,2025-01-23T11:54:40Z
31963,chore(build): enforce eslint rule banning antd imports outside of core Superset components,closed,,2025-01-23T00:01:22Z,2025-01-23T23:12:04Z
31962,fix: proper URL building,closed,,2025-01-22T20:58:55Z,2025-01-23T20:59:45Z
31961,refactor: Upgrade to React 17,closed,,2025-01-22T19:31:41Z,2025-01-28T15:44:43Z
31960,fix(sqllab): Missing allowHTML props in ResultTableExtension,closed,,2025-01-22T18:20:13Z,2025-01-22T19:18:52Z
31959,"refactor: upload data unification, less permissions and less endpoints",closed,,2025-01-22T16:46:15Z,2025-01-28T11:09:57Z
31958,"chore: refactor upload data, less permissions and less endpoints",closed,,2025-01-22T14:51:34Z,None
31955,fix(E2E): Battling against tests flakiness,open,,2025-01-22T12:08:34Z,None
31948,fix: Load cached DB metadata as DatasourceName and add catalog to schema_list cache key,closed,,2025-01-21T19:06:59Z,2025-01-21T19:36:25Z
31947,chore: bump FAB to 4.5.3,closed,,2025-01-21T16:20:31Z,2025-01-22T08:32:56Z
31943,refactor: Removes legacy dashboard endpoints,closed,,2025-01-21T13:52:08Z,2025-01-22T18:39:04Z
31942,refactor: Removes legacy CSS template endpoint,closed,,2025-01-21T13:35:41Z,2025-01-22T18:38:45Z
31941,fix(timezoneselector): Correct the order to match names first,closed,,2025-01-21T12:44:49Z,2025-01-22T12:04:21Z
31939,test: FAB 4.5.3rc1,closed,,2025-01-21T11:18:23Z,None
31934,chore: Extensions architecture POC,open,,2025-01-20T19:24:35Z,None
31933,fix(E2E): Fix flaky Dashboard list delete test,closed,,2025-01-20T18:24:24Z,2025-01-21T17:11:49Z
31929,fix(api): loading viz_type from request params,open,,2025-01-20T05:42:07Z,None
31926,chore: cypress set up tweaks,closed,,2025-01-19T19:43:35Z,2025-01-21T20:06:20Z
31921,docs: various enhancements across `/docs` workspace ,closed,,2025-01-19T09:38:10Z,2025-02-20T14:18:49Z
31917,fix(be/utils): sync cache timeout for memoized function,open,,2025-01-18T05:01:10Z,None
31916,docs: clarify port configuration for Cypress,closed,,2025-01-18T00:39:14Z,2025-01-18T00:55:07Z
31910,fix: add catalog to cache key when getting tables/views,closed,,2025-01-17T20:49:12Z,2025-01-17T22:08:09Z
31909,chore(core): custom config and presto config,closed,,2025-01-17T19:50:10Z,None
31908,chore(fe): dev deps cleanup ,closed,,2025-01-17T16:14:30Z,2025-01-18T16:58:17Z
31907,chore: replace Lodash usage with native JS implementation,closed,,2025-01-17T15:46:23Z,2025-01-21T18:33:31Z
31905,chore: Reduces the form_data_key length,closed,,2025-01-17T14:26:46Z,2025-01-21T19:49:10Z
31895,chore(config): remove deprecated AVOID_COLORS_COLLISION flag,open,,2025-01-16T18:56:14Z,None
31894,chore(config): Deprecating Domain Sharding,closed,,2025-01-16T17:38:56Z,2025-01-16T18:58:02Z
31889,feat(CalendarFrame): adding previous calendar quarter,closed,,2025-01-16T10:46:46Z,2025-01-22T16:54:29Z
31888,fix(import): ensure charts and datasets overwrite on report import,open,,2025-01-16T08:15:59Z,None
31878,fix(helm): Evaluate `init.extraContainers` templates,open,,2025-01-16T01:09:08Z,None
31876,feat: use npm run dev-server in docker-compose,closed,,2025-01-15T23:58:45Z,2025-01-16T02:21:12Z
31875,chore: add a disable for pylint,closed,,2025-01-15T19:44:22Z,2025-01-15T20:41:28Z
31874,docs: add a note about accessing the dev env's postgres database,closed,,2025-01-15T18:13:06Z,2025-01-15T18:30:27Z
31873,fix(documentation): updated link to CORS_OPTIONS in Networking Settings,closed,,2025-01-15T14:01:34Z,2025-01-17T22:51:45Z
31869,fix(translation): Dutch translations for Current datetime filter,open,,2025-01-15T11:42:09Z,None
31867,fix(date_parser): fixed bug for advanced time range filter,closed,,2025-01-15T10:35:14Z,2025-01-20T17:36:30Z
31860,chore: Empty state refactor,closed,,2025-01-15T08:19:19Z,2025-01-22T21:20:41Z
31858,chore: refactor Alert-related components,closed,,2025-01-15T07:41:14Z,2025-01-24T16:39:10Z
31849,feat: old Firebolt dialect,closed,,2025-01-14T23:09:12Z,2025-01-15T14:02:37Z
31848,fix: d3.count doesn't exist,closed,,2025-01-14T23:04:58Z,2025-01-15T00:54:04Z
31847,chore(ci): auto delete branches on merge,closed,,2025-01-14T22:02:38Z,2025-01-14T22:17:07Z
31846,chore: properly import expect from chai in cypress-base/cypress/support/e2e.ts,closed,,2025-01-14T21:04:19Z,2025-01-14T22:15:52Z
31845,chore: add eslint to pre-commit hooks,closed,,2025-01-14T20:57:43Z,2025-01-14T22:18:09Z
31844,chore: replace selenium user with fixed user,closed,,2025-01-14T20:54:34Z,2025-01-22T20:46:06Z
31840,feat: Mutate SQL query executed by alerts,closed,,2025-01-14T18:08:36Z,2025-01-15T03:43:40Z
31839,fix: refactor(date picker): Migrate Date Picker to Ant Design 5,closed,,2025-01-14T17:02:13Z,None
31837,fix(bigquery): return no catalogs when creds not set,closed,,2025-01-14T15:35:59Z,2025-01-15T16:58:44Z
31836,Ajna master,closed,,2025-01-14T15:30:18Z,None
31835,Henry test,closed,,2025-01-14T14:26:39Z,None
31834,fix(OAuth): Remove masked_encrypted_extra from DB update properties,closed,,2025-01-14T14:18:45Z,2025-01-14T14:45:21Z
31831,chore: bump @ant-design/icons to fix fill-rule console warning,closed,,2025-01-14T06:31:45Z,2025-01-14T20:42:09Z
31830,fix: fix/suppress webpack console warnings,closed,,2025-01-14T06:09:00Z,2025-01-14T21:59:33Z
31825,feat: Firebolt sqlglot dialect,closed,,2025-01-13T21:21:17Z,2025-01-14T14:36:25Z
31821,feat(auth): integrate Keycloak authentication with SLO and configurable user roles,closed,,2025-01-13T19:36:41Z,None
31820,chore(tests): Changing the logic for an intermittent tag test,closed,,2025-01-13T18:31:15Z,2025-01-13T19:11:23Z
31819,chore(fe): migrate 6 Enzyme-based unit tests to RTL,closed,,2025-01-13T16:57:59Z,2025-01-22T14:13:49Z
31815,fix(modal): fixed z-index issue,closed,,2025-01-13T13:06:15Z,2025-01-13T17:30:33Z
31811,chore(Network Errors): Update network errors on filter bars and charts,closed,,2025-01-13T09:10:16Z,2025-01-28T18:13:43Z
31809,fix: Prevent undo functionality from referencing incorrect dashboard edits,closed,,2025-01-12T17:35:56Z,2025-01-21T19:23:28Z
31801,Sync from apache superset,closed,,2025-01-11T12:13:47Z,None
31798,fix(Embedded): Skip CSRF validation for dashboard download endpoints,closed,,2025-01-11T02:45:15Z,2025-01-13T19:50:24Z
31797,chore: adding Antonio as a helm codeowner,closed,,2025-01-10T21:43:18Z,2025-01-11T00:55:49Z
31796,feat: get docker-compose to work as the backend for Cypress tests,closed,,2025-01-10T20:25:37Z,2025-01-18T00:19:39Z
31795,chore: Re-enable skipped tests,closed,,2025-01-10T20:12:41Z,2025-01-16T18:33:23Z
31794,chore: Removing DASHBOARD_CROSS_FILTERS flag and all that comes with it.,closed,,2025-01-10T19:57:04Z,2025-01-28T16:39:31Z
31792,fix(popover): refactor toggle and close handlers for controlled components,open,,2025-01-10T16:34:26Z,None
31791,chore: Skips integration tests affected by legacy charts removal,closed,,2025-01-10T14:08:11Z,2025-01-10T17:53:55Z
31789,fix(button): change back button styles for dropdown buttons,closed,,2025-01-10T13:00:42Z,2025-01-10T13:23:37Z
31787,docs: improve dev python environment install,closed,,2025-01-10T12:03:34Z,2025-01-13T10:22:57Z
31780,fix: type error bug in convert_tbl_column_to_sqla_col,open,,2025-01-10T06:14:16Z,None
31777,fix(oauth): Handle updates to the OAuth config,closed,,2025-01-10T04:06:31Z,2025-01-10T18:54:53Z
31774,fix: corrects spelling of USE_ANALAGOUS_COLORS to be USE_ANALOGOUS_COLORS,closed,,2025-01-09T21:54:49Z,2025-01-11T01:44:33Z
31771,clean,closed,,2025-01-09T19:53:57Z,None
31770,chore: add logging to index error,closed,,2025-01-09T19:45:55Z,2025-03-06T19:47:44Z
31765,feat(Timeseries): Respect time grain,open,,2025-01-09T10:32:05Z,None
31761,build(eslint): disabling wildcard imports with eslint,closed,,2025-01-09T03:59:37Z,2025-01-14T00:25:47Z
31760,feat: allowing print() statements to be unbuffered in docker,closed,,2025-01-09T01:04:07Z,2025-01-09T03:12:22Z
31759,feat: WiP support for python 3.12,open,,2025-01-08T23:59:06Z,None
31758,chore: move label-draft-pr from action to workflow,closed,,2025-01-08T23:00:17Z,None
